tarih,hisse,getiri,getiri_lag1,getiri_lag2,getiri_lag3,getiri_lag5,sma5_fark,sma10_fark,sma20_fark,sma_kisa_uzun_fark,volatilite5,volatilite10,volatilite20,hacim_degisim,hacim_orani,rsi14,macd,macd_histogram,hedef,usdtry_degisim
2019-04-19,THYAO.IS,-0.0111653891059145,-0.0034769928248326,0.0006958688839813,0.0308464821221152,-0.0176554139730413,-0.0047759285728987,-0.0022531698495693,0.0281153989103556,0.0330491679487715,0.0159747052893584,0.0144382663542862,0.0268775434717266,-0.2641975980186777,0.4501401426495668,53.94395431874249,0.1544002097232795,0.0623493634939997,0,0.0106098502791942
2019-04-22,THYAO.IS,-0.0155257439617054,-0.0111653891059145,-0.0034769928248326,0.0006958688839813,0.0021567837414258,-0.0203651396051245,-0.0160118110209109,0.0123000371322931,0.0333442367743537,0.0182305794781455,0.0141530973892234,0.02629163160645,-0.207241754220797,0.3753850029959979,50.30555905391654,0.1319779157546143,0.0319416556202677,0,0.0009450058847795
2019-04-23,THYAO.IS,0.0,-0.0155257439617054,-0.0111653891059145,-0.0034769928248326,0.0308464821221152,-0.0145521134167388,-0.0132974605880015,0.0106865156800172,0.025611328047253,0.0071513209518218,0.0135918112014987,0.0250106825885366,-1.0,0.0,50.30555905391656,0.1129065695882296,0.0102962475631063,0,0.0003090020102729
2019-04-25,THYAO.IS,-0.0220640874033721,0.007168407361318,0.0,-0.0155257439617054,-0.0034769928248326,-0.016604689715464,-0.0240784530757653,-0.0133209198736487,0.0033392164956177,0.0118113510189199,0.0152758074993224,0.0213820756655414,0.0819741868450367,0.9556534479355476,46.66297426627271,0.0725131121533131,-0.0243754283490082,1,0.0088275355880793
2019-04-26,THYAO.IS,0.0145560796436421,-0.0220640874033721,0.007168407361318,0.0,-0.0111653891059145,0.0010053052237637,-0.0100838019848984,-0.0026472040205145,-0.0036488410453147,0.0153362019977642,0.0152151842662941,0.0209590797593227,-0.2598278544704852,0.7301344830175907,50.219842653927934,0.0622344133824253,-0.0277233016959168,1,0.0124033565188026
2019-04-29,THYAO.IS,0.0193687180752057,0.0145560796436421,-0.0220640874033721,0.007168407361318,-0.0155257439617054,0.0165975066060738,0.0071585396368518,0.011892043839398,-0.0046286389019239,0.0162235573133549,0.0163754588847539,0.0211857154938109,0.1757709318300939,0.894762789236806,54.61956113339158,0.0745126545409284,-0.0123560484299309,0,-0.002316043367894
2019-04-30,THYAO.IS,0.0070373162429109,0.0193687180752057,0.0145560796436421,-0.0220640874033721,0.0,0.0185053591458385,0.0146777334439476,0.0145698308849212,-0.0038640231252369,0.0161157433582426,0.0131313404595451,0.0210708496396081,-0.1359345581403521,0.786151553697501,56.16486244336214,0.0910760408610809,0.0033658703121771,0,0.0007065888426982
2019-05-01,THYAO.IS,0.0,0.0070373162429109,0.0193687180752057,0.0145560796436421,0.007168407361318,0.0147496976262974,0.0151816128070618,0.0108073877268455,-0.0038850072177145,0.0162168691934891,0.0131270808393436,0.0209842167053711,-1.0,0.0,56.16486244336214,0.103015149335718,0.0122439830294514,0,0.0027063707923564
2019-05-03,THYAO.IS,-0.0092526100895786,-0.0181691328176789,0.0,0.0070373162429109,0.0145560796436421,-0.0169491142144235,-0.0087587712305896,-0.0143387723369246,0.0026553476684097,0.0144930406385975,0.0141540745720726,0.013916114697423,-0.2780902064688288,0.8262312817634949,48.50290407392756,0.070301602736297,-0.0164016827297097,0,0.0004528357418724
2019-05-06,THYAO.IS,-0.0100575252742591,-0.0092526100895786,-0.0181691328176789,0.0,0.0193687180752057,-0.0208895994994188,-0.0175388648951816,-0.0227990003151711,-0.0019501384264492,0.0097604217095734,0.0136569772492666,0.0135391992595206,0.0936441633274154,0.9314844582023816,45.95797108055068,0.0424255759159297,-0.0354221676400616,0,0.0028383355082846
